WC_ratio,TEMP,EC,VWC,TDS,SALINITY,EPSILON
0.4,20,2956,54.82,1478,1625,46.56
0.4,19.76,2969,54.99,1484,1632,46.85
0.4,19.55,2985,55.08,1492,1641,47
0.4,19.41,3010,55.17,1505,1655,47.14
0.4,19.3,3075,55.34,1537,1691,47.43
0.4,19.2,3076,55.34,1538,1691,47.43
0.4,19.12,3080,55.43,1540,1694,47.58
0.4,19.09,3086,55.52,1543,1697,47.72
0.4,19.04,3097,55.61,1548,1703,47.87
0.4,18.98,3110,55.7,1555,1710,48.02
0.4,18.98,3125,55.88,1562,1718,48.31
0.4,18.93,3138,55.97,1569,1725,48.46
0.4,18.9,3150,55.97,1575,1732,48.46
0.4,18.9,3161,55.97,1580,1738,48.46
0.4,18.9,3169,56.16,1584,1742,48.76
0.4,18.87,3179,56.25,1589,1748,48.91
0.4,18.87,3190,56.25,1595,1754,48.91
0.4,18.87,3197,56.25,1598,1758,48.91
0.4,18.87,3204,56.34,1602,1762,49.05
0.4,18.87,3208,56.34,1604,1764,49.05
0.4,18.87,3208,56.44,1604,1764,49.21
0.4,18.87,3211,56.54,1605,1766,49.36
0.4,18.87,3214,56.54,1607,1767,49.36
0.4,18.87,3217,56.54,1608,1769,49.36
0.4,18.87,3223,56.54,1611,1772,49.36
0.4,18.85,3230,56.63,1615,1776,49.51
0.4,18.85,3238,56.63,1619,1780,49.51
0.4,18.85,3248,56.82,1624,1786,49.81
0.4,18.85,3255,56.82,1627,1790,49.81
0.4,18.85,3258,56.82,1629,1791,49.81
0.4,18.85,3262,56.82,1631,1794,49.81
0.4,18.85,3265,56.82,1632,1795,49.81
0.4,18.82,3272,56.82,1636,1799,49.81
0.4,18.82,3283,56.82,1641,1805,49.81
0.4,18.82,3294,56.82,1647,1811,49.81
0.4,18.82,3301,57.02,1650,1815,50.12
0.4,18.82,3305,57.12,1652,1817,50.27
0.4,18.82,3308,57.12,1654,1819,50.27
0.4,18.82,3312,57.22,1656,1821,50.42
0.4,18.79,3316,57.22,1658,1823,50.42
0.4,18.82,3319,57.22,1659,1825,50.42
0.4,18.82,3319,57.22,1659,1825,50.42
0.4,18.82,3319,57.22,1659,1825,50.42
0.4,18.79,3319,57.22,1659,1825,50.42
0.4,18.79,3320,57.22,1660,1826,50.42
0.4,18.79,3320,57.32,1660,1826,50.58
0.4,18.79,3321,57.42,1660,1826,50.73
0.4,18.79,3321,57.53,1660,1826,50.89
0.4,18.79,3321,57.42,1660,1826,50.73
0.4,18.47,3278,57.73,1639,1802,51.2
0.4,18.47,3284,58.6,1642,1806,52.46
0.4,18.55,3296,58.71,1648,1812,52.62
0.4,18.55,3308,58.82,1654,1819,52.78
0.4,18.63,3322,58.93,1661,1827,52.94
0.4,18.66,3329,58.93,1664,1830,52.94
0.4,18.66,3330,58.93,1665,1831,52.94
0.4,18.68,3334,59.16,1667,1833,53.26
0.4,18.68,3337,59.16,1668,1835,53.26
0.4,18.68,3340,59.29,1670,1837,53.43
0.4,18.71,3353,59.29,1676,1844,53.43
0.4,18.74,3359,59.29,1679,1847,53.43
0.4,18.74,3365,59.29,1682,1850,53.43
0.4,18.77,3374,59.29,1687,1855,53.43
0.4,18.77,3376,59.29,1688,1856,53.43
0.4,18.77,3386,59.52,1693,1862,53.75
0.4,18.77,3397,59.52,1698,1868,53.75
0.4,18.77,3407,59.65,1703,1873,53.92
0.4,18.77,3418,59.76,1709,1879,54.08
0.4,18.77,3422,59.76,1711,1882,54.08
0.4,18.77,3425,59.76,1712,1883,54.08
0.4,18.77,3429,59.76,1714,1885,54.08
0.4,18.77,3429,59.76,1714,1885,54.08
0.4,18.77,3433,59.76,1716,1888,54.08
0.4,18.77,3437,60.01,1718,1890,54.41
0.4,18.77,3437,60.01,1718,1890,54.41
0.4,18.77,3444,60.14,1722,1894,54.58
0.4,18.77,3448,60.14,1724,1896,54.58
0.4,18.77,3451,60.14,1725,1898,54.58
0.4,18.77,3459,60.14,1729,1902,54.58
0.4,18.77,3459,60.14,1729,1902,54.58
0.4,18.77,3462,60.14,1731,1904,54.58
0.4,18.77,3466,60.14,1733,1906,54.58
0.4,18.77,3466,60.14,1733,1906,54.58
0.4,18.77,3469,60.14,1734,1907,54.58
0.4,18.77,3473,60.27,1736,1910,54.75
0.4,18.77,3477,60.27,1738,1912,54.75
0.4,18.77,3481,60.39,1740,1914,54.91
0.4,18.77,3481,60.39,1740,1914,54.91
0.4,18.77,3484,60.52,1742,1916,55.08
0.4,18.77,3488,60.52,1744,1918,55.08
0.4,18.77,3496,60.52,1748,1922,55.08
0.4,18.77,3503,60.52,1751,1926,55.08
0.4,18.77,3507,60.52,1753,1928,55.08
0.4,18.77,3511,60.52,1755,1931,55.08
0.4,18.77,3515,60.52,1757,1933,55.08
0.4,18.77,3522,60.52,1761,1937,55.08
0.4,18.77,3526,60.52,1763,1939,55.08
0.4,18.77,3534,60.66,1767,1943,55.25
0.4,18.77,3542,60.66,1771,1948,55.25
0.4,18.74,3546,60.66,1773,1950,55.25
0.4,18.77,3554,60.66,1777,1954,55.25
0.4,18.77,3558,60.79,1779,1956,55.42
0.4,18.77,3558,60.79,1779,1956,55.42
0.4,18.74,3558,60.79,1779,1956,55.42
0.4,18.77,3562,60.92,1781,1959,55.59
0.4,18.74,3562,60.92,1781,1959,55.59
0.4,18.74,3563,60.92,1781,1959,55.59
0.4,18.74,3567,60.92,1783,1961,55.59
0.4,18.77,3563,60.92,1781,1959,55.59
0.4,18.77,3566,60.92,1783,1961,55.59
0.4,18.77,3569,60.92,1784,1962,55.59
0.4,18.77,3569,60.92,1784,1962,55.59
0.4,18.74,3577,60.92,1788,1967,55.59
0.4,18.77,3577,60.92,1788,1967,55.59
0.4,18.74,3582,60.92,1791,1970,55.59
0.4,18.74,3586,60.92,1793,1972,55.59
0.4,18.77,3586,60.92,1793,1972,55.59
0.4,18.74,3586,60.92,1793,1972,55.59
0.4,18.74,3586,60.92,1793,1972,55.59
0.4,18.74,3586,60.92,1793,1972,55.59
0.4,18.74,3587,60.92,1793,1972,55.59
0.4,18.74,3591,61.05,1795,1975,55.75
0.4,18.74,3591,61.05,1795,1975,55.75
0.4,18.74,3595,61.05,1797,1977,55.75
0.4,18.74,3599,61.47,1799,1979,56.27
0.4,18.74,3603,61.05,1801,1981,55.75
0.4,17.97,3107,56.07,1553,1708,48.61
0.4,18.11,3111,56.25,1555,1711,48.91
0.4,18.22,3122,56.54,1561,1717,49.36
0.4,18.33,3131,56.82,1565,1722,49.81
0.4,18.41,3139,56.82,1569,1726,49.81
0.4,18.44,3148,57.12,1574,1731,50.27
0.4,18.49,3150,57.22,1575,1732,50.42
0.4,18.55,3152,57.22,1576,1733,50.42
0.4,18.55,3162,57.42,1581,1739,50.73
0.4,18.55,3167,57.53,1583,1741,50.89
0.4,18.58,3171,57.53,1585,1744,50.89
0.4,18.6,3183,57.53,1591,1750,50.89
0.4,18.6,3192,57.73,1596,1755,51.2
0.4,18.63,3200,57.83,1600,1760,51.35
0.4,18.66,3209,57.83,1604,1764,51.35
0.4,18.66,3214,57.83,1607,1767,51.35
0.4,18.66,3217,57.83,1608,1769,51.35
0.4,18.66,3219,57.94,1609,1770,51.51
0.4,18.66,3226,58.05,1613,1774,51.67
0.4,18.66,3229,58.15,1614,1775,51.82
0.4,18.66,3232,58.15,1616,1777,51.82
0.4,18.66,3239,58.15,1619,1781,51.82
0.4,18.66,3243,58.15,1621,1783,51.82
0.4,18.66,3246,58.15,1623,1785,51.82
0.4,18.66,3253,58.37,1626,1789,52.14
0.4,18.66,3259,58.48,1629,1792,52.3
0.4,18.66,3269,58.6,1634,1797,52.46
0.4,18.66,3276,58.6,1638,1801,52.46
0.4,18.66,3283,58.6,1641,1805,52.46
0.4,18.66,3289,58.6,1644,1808,52.46
0.4,18.66,3289,58.6,1644,1808,52.46
0.4,18.66,3296,58.6,1648,1812,52.46
0.4,18.66,3303,58.6,1651,1816,52.46
0.4,18.66,3310,58.6,1655,1820,52.46
0.4,18.66,3320,58.71,1660,1826,52.62
0.4,18.66,3327,58.82,1663,1829,52.78
0.4,18.66,3331,58.93,1665,1832,52.94
0.4,18.66,3331,58.93,1665,1832,52.94
0.4,18.66,3331,58.93,1665,1832,52.94
0.4,18.66,3331,58.93,1665,1832,52.94
0.4,18.66,3331,58.93,1665,1832,52.94
0.4,18.66,3331,58.93,1665,1832,52.94
0.4,18.66,3331,58.93,1665,1832,52.94
0.4,18.66,3331,59.05,1665,1832,53.1
0.4,18.66,3334,59.16,1667,1833,53.26
0.4,18.66,3334,59.16,1667,1833,53.26
0.4,18.66,3345,59.16,1672,1839,53.26
0.4,18.66,3352,59.29,1676,1843,53.43
0.4,18.66,3356,59.29,1678,1845,53.43
0.4,18.66,3363,59.29,1681,1849,53.43
0.4,18.66,3363,59.29,1681,1849,53.43
0.4,18.66,3366,59.29,1683,1851,53.43
0.4,18.66,3369,59.29,1684,1852,53.43
0.4,18.66,3376,59.29,1688,1856,53.43
0.4,18.66,3380,59.29,1690,1859,53.43
0.4,18.66,3383,59.29,1691,1860,53.43
0.4,18.66,3387,59.4,1693,1862,53.59
0.4,18.33,3502,60.39,1751,1926,54.91
0.4,18.33,3509,60.92,1754,1929,55.59
0.4,18.36,3520,60.92,1760,1936,55.59
0.4,18.41,3537,61.05,1768,1945,55.75
0.4,18.44,3554,61.19,1777,1954,55.93
0.4,18.44,3567,61.33,1783,1961,56.1
0.4,18.49,3580,61.47,1790,1969,56.27
0.4,18.52,3585,61.47,1792,1971,56.27
0.4,18.55,3587,61.47,1793,1972,56.27
0.4,18.55,3589,61.47,1794,1973,56.27
0.4,18.55,3591,61.61,1795,1975,56.44
0.4,18.55,3595,61.75,1797,1977,56.61
0.4,18.55,3603,61.89,1801,1981,56.78
0.4,18.55,3607,61.89,1803,1983,56.78
0.4,18.55,3611,61.89,1805,1986,56.78
0.4,18.58,3610,61.89,1805,1985,56.78
0.4,18.55,3614,61.89,1807,1987,56.78
0.4,18.55,3618,61.89,1809,1989,56.78
0.4,18.58,3625,62.04,1812,1993,56.96
0.4,18.58,3642,62.18,1821,2003,57.13
0.4,18.58,3649,62.04,1824,2006,56.96
0.4,18.58,3661,62.18,1830,2013,57.13
0.4,18.58,3669,62.34,1834,2017,57.31
0.4,18.58,3677,62.34,1838,2022,57.31
0.4,18.58,3685,62.34,1842,2026,57.31
0.4,18.58,3693,62.34,1846,2031,57.31
0.4,18.58,3697,62.34,1848,2033,57.31
0.4,18.58,3697,62.34,1848,2033,57.31
0.4,18.58,3702,62.34,1851,2036,57.31
0.4,18.58,3706,62.34,1853,2038,57.31
0.4,18.58,3710,62.48,1855,2040,57.48
0.4,18.58,3714,62.48,1857,2042,57.48
0.4,18.58,3718,62.64,1859,2044,57.66
0.4,18.58,3718,62.78,1859,2044,57.83
0.4,18.58,3718,62.78,1859,2044,57.83
0.4,18.58,3722,62.78,1861,2047,57.83
0.4,18.58,3726,62.78,1863,2049,57.83
0.4,18.58,3726,62.78,1863,2049,57.83
0.4,18.58,3726,62.78,1863,2049,57.83
0.4,18.58,3726,62.78,1863,2049,57.83
0.4,18.58,3726,62.78,1863,2049,57.83
0.4,18.58,3730,62.78,1865,2051,57.83
0.4,18.55,3735,62.78,1867,2054,57.83
0.4,18.58,3735,62.78,1867,2054,57.83
0.4,18.58,3735,62.78,1867,2054,57.83
0.4,18.41,3450,58.82,1725,1897,52.78
0.4,18.38,3621,61.05,1810,1991,55.75
0.4,18.41,3624,61.19,1812,1993,55.93
0.4,18.44,3623,61.33,1811,1992,56.1
0.4,18.44,3622,61.33,1811,1992,56.1
0.4,18.49,3623,61.47,1811,1992,56.27
0.4,18.49,3622,61.47,1811,1992,56.27
0.4,18.52,3624,61.47,1812,1993,56.27
0.4,18.55,3626,61.47,1813,1994,56.27
0.4,18.55,3628,61.47,1814,1995,56.27
0.4,18.55,3631,61.47,1815,1997,56.27
0.4,18.55,3639,61.47,1819,2001,56.27
0.4,18.55,3643,61.47,1821,2003,56.27
0.4,18.55,3655,61.61,1827,2010,56.44
0.4,18.55,3667,61.75,1833,2016,56.61
0.4,18.55,3679,61.89,1839,2023,56.78
0.4,18.55,3691,61.75,1845,2030,56.61
0.4,18.55,3691,61.89,1845,2030,56.78
0.4,18.55,3691,61.89,1845,2030,56.78
0.4,18.55,3687,61.75,1843,2027,56.61
0.4,18.55,3687,61.89,1843,2027,56.78
0.4,18.55,3691,61.89,1845,2030,56.78
0.4,18.55,3695,61.89,1847,2032,56.78
0.4,18.55,3704,61.89,1852,2037,56.78
0.4,18.55,3708,61.89,1854,2039,56.78
0.4,18.55,3712,61.89,1856,2041,56.78
0.4,18.55,3716,61.89,1858,2043,56.78
0.4,18.55,3716,62.04,1858,2043,56.96
0.4,18.55,3721,62.04,1860,2046,56.96
0.4,18.55,3721,62.18,1860,2046,57.13
0.4,18.55,3721,62.18,1860,2046,57.13
0.4,18.55,3721,62.18,1860,2046,57.13
0.4,18.55,3721,62.34,1860,2046,57.31
0.4,18.55,3725,62.34,1862,2048,57.31
0.4,18.55,3729,62.34,1864,2050,57.31
0.4,18.55,3733,62.34,1866,2053,57.31
0.4,18.55,3738,62.34,1869,2055,57.31
0.4,18.55,3738,62.34,1869,2055,57.31
0.4,18.55,3738,62.34,1869,2055,57.31
0.4,18.55,3738,62.34,1869,2055,57.31
0.4,18.55,3738,62.34,1869,2055,57.31
0.4,18.55,3738,62.34,1869,2055,57.31
0.4,18.55,3738,62.48,1869,2055,57.48
0.4,18.55,3738,62.64,1869,2055,57.66
0.4,18.55,3738,62.64,1869,2055,57.66
0.4,18.55,3738,62.78,1869,2055,57.83
0.4,18.55,3738,62.78,1869,2055,57.83
0.4,18.55,3738,62.78,1869,2055,57.83
0.4,18.55,3738,62.78,1869,2055,57.83
0.4,18.55,3742,62.78,1871,2058,57.83
0.4,18.55,3742,62.78,1871,2058,57.83
0.4,18.55,3742,62.78,1871,2058,57.83
0.4,18.55,3746,62.78,1873,2060,57.83
0.4,18.55,3742,62.78,1871,2058,57.83
0.4,18.55,3746,62.78,1873,2060,57.83
0.4,18.55,3750,62.78,1875,2062,57.83
0.4,18.55,3750,62.78,1875,2062,57.83
0.4,18.55,3754,62.78,1877,2064,57.83
0.4,18.55,3754,62.78,1877,2064,57.83
0.4,18.55,3754,62.78,1877,2064,57.83
0.4,18.55,3754,62.78,1877,2064,57.83
0.4,18.55,3754,62.78,1877,2064,57.83
0.4,18.55,3754,62.78,1877,2064,57.83
0.4,18.55,3754,62.94,1877,2064,58.01
0.4,18.55,3754,62.78,1877,2064,57.83
0.4,18.55,3758,62.94,1879,2066,58.01
0.4,18.55,3762,62.94,1881,2069,58.01
0.4,18.55,3762,62.94,1881,2069,58.01
0.4,18.55,3766,63.1,1883,2071,58.19
0.4,18.55,3775,63.1,1887,2076,58.19
0.4,18.55,3779,63.26,1889,2078,58.37
0.4,18.55,3779,63.26,1889,2078,58.37
0.4,18.55,3779,63.26,1889,2078,58.37
0.4,18.55,3775,63.26,1887,2076,58.37
0.4,18.55,3779,63.26,1889,2078,58.37
0.4,18.55,3792,63.26,1896,2085,58.37
0.4,18.55,3800,63.41,1900,2090,58.54
0.4,18.55,3800,63.41,1900,2090,58.54
0.4,18.55,3800,63.41,1900,2090,58.54
0.4,18.55,3800,63.41,1900,2090,58.54
0.4,18.55,3805,63.41,1902,2092,58.54
0.4,18.55,3814,63.41,1907,2097,58.54
0.4,18.55,3814,63.41,1907,2097,58.54
0.4,18.55,3818,63.41,1909,2099,58.54
0.4,18.55,3818,63.41,1909,2099,58.54
0.4,18.55,3818,63.41,1909,2099,58.54
0.4,18.55,3818,63.41,1909,2099,58.54
0.4,18.55,3823,63.41,1911,2102,58.54
0.4,18.55,3823,63.41,1911,2102,58.54
0.4,18.55,3827,63.41,1913,2104,58.54
0.4,18.55,3836,63.41,1918,2109,58.54
0.4,18.55,3832,63.41,1916,2107,58.54
0.4,18.55,3836,63.41,1918,2109,58.54
0.4,18.08,3175,53.35,1587,1746,44.04
0.4,18.14,3190,54.4,1595,1754,45.85
0.4,18.22,3213,54.65,1606,1767,46.28
0.4,18.25,3280,54.74,1640,1804,46.42
0.4,18.33,3282,55.08,1641,1805,47
0.4,18.33,3284,55.08,1642,1806,47
0.4,18.33,3289,55.25,1644,1808,47.28
0.4,18.38,3300,55.34,1650,1815,47.43
0.4,18.38,3313,55.52,1656,1822,47.72
0.4,18.41,3328,55.61,1664,1830,47.87
0.4,18.44,3340,55.61,1670,1837,47.87
0.4,18.44,3349,55.79,1674,1841,48.16
0.4,18.44,3355,55.97,1677,1845,48.46
0.4,18.44,3365,55.97,1682,1850,48.46
0.4,18.44,3372,56.16,1686,1854,48.76
0.4,18.44,3383,56.25,1691,1860,48.91
0.4,18.44,3397,56.25,1698,1868,48.91
0.4,18.44,3404,56.44,1702,1872,49.21
0.4,18.44,3419,56.54,1709,1880,49.36
0.4,18.44,3430,56.54,1715,1886,49.36
0.4,18.44,3441,56.54,1720,1892,49.36
0.4,18.44,3452,56.63,1726,1898,49.51
0.4,18.44,3459,56.82,1729,1902,49.81
0.4,18.44,3463,56.82,1731,1904,49.81
0.4,18.44,3463,56.82,1731,1904,49.81
0.4,18.44,3466,56.82,1733,1906,49.81
0.4,18.44,3470,57.02,1735,1908,50.12
0.4,18.44,3478,57.22,1739,1912,50.42
0.4,18.44,3485,57.22,1742,1916,50.42
0.4,18.44,3493,57.22,1746,1921,50.42
0.4,18.47,3499,57.22,1749,1924,50.42
0.4,18.44,3511,57.22,1755,1931,50.42
0.4,18.47,3521,57.32,1760,1936,50.58
0.4,18.44,3529,57.42,1764,1940,50.73
0.4,18.47,3536,57.53,1768,1944,50.89
0.4,18.47,3535,57.53,1767,1944,50.89
0.4,18.47,3539,57.53,1769,1946,50.89
0.4,18.47,3543,57.53,1771,1948,50.89
0.4,18.44,3543,57.53,1771,1948,50.89
0.4,18.47,3551,57.63,1775,1953,51.04
0.4,18.47,3559,57.73,1779,1957,51.2
0.4,18.44,3563,57.73,1781,1959,51.2
0.4,18.44,3575,57.73,1787,1966,51.2
0.4,18.44,3580,57.73,1790,1969,51.2
0.4,18.44,3581,57.83,1790,1969,51.35
0.4,18.47,3584,57.83,1792,1971,51.35
0.4,18.47,3583,57.73,1791,1970,51.2
0.4,18.47,3586,57.73,1793,1972,51.2
0.4,18.44,3027,52.41,1513,1664,42.42
0.4,18.44,3252,55.08,1626,1788,47
0.4,18.44,3252,55.34,1626,1788,47.43
0.4,18.47,3255,55.34,1627,1790,47.43
0.4,18.47,3261,55.61,1630,1793,47.87
0.4,18.47,3268,55.61,1634,1797,47.87
0.4,18.47,3277,55.61,1638,1802,47.87
0.4,18.47,3284,55.79,1642,1806,48.16
0.4,18.47,3294,55.88,1647,1811,48.31
0.4,18.44,3308,55.97,1654,1819,48.46
0.4,18.44,3319,55.97,1659,1825,48.46
0.4,18.47,3332,56.16,1666,1832,48.76
0.4,18.44,3340,56.25,1670,1837,48.91
0.4,18.44,3343,56.25,1671,1838,48.91
0.4,18.44,3347,56.25,1673,1840,48.91
0.4,18.44,3348,56.25,1674,1841,48.91
0.4,18.44,3348,56.34,1674,1841,49.05
0.4,18.47,3350,56.44,1675,1842,49.21
0.4,18.44,3350,56.54,1675,1842,49.36
0.4,18.47,3353,56.54,1676,1844,49.36
0.4,18.44,3357,56.54,1678,1846,49.36
0.4,18.44,3361,56.63,1680,1848,49.51
0.4,18.44,3372,56.73,1686,1854,49.66
0.4,18.44,3379,56.82,1689,1858,49.81
0.4,18.44,3386,56.82,1693,1862,49.81
0.4,18.44,3390,56.82,1695,1864,49.81
0.4,18.44,3393,56.82,1696,1866,49.81
0.4,18.44,3400,56.82,1700,1870,49.81
0.4,18.44,3408,56.82,1704,1874,49.81
0.4,18.44,3419,56.92,1709,1880,49.96
0.4,18.44,3422,57.12,1711,1882,50.27
0.4,18.44,3426,57.12,1713,1884,50.27
0.4,18.44,3437,57.22,1718,1890,50.42
0.4,18.44,3444,57.22,1722,1894,50.42
0.4,18.44,3455,57.22,1727,1900,50.42
0.4,18.44,3463,57.22,1731,1904,50.42
0.4,18.44,3463,57.22,1731,1904,50.42
0.4,18.44,3463,57.22,1731,1904,50.42
0.4,18.44,3466,57.32,1733,1906,50.58
0.4,18.44,3470,57.42,1735,1908,50.73
0.4,18.44,3470,57.42,1735,1908,50.73
0.4,18.44,3470,57.53,1735,1908,50.89
0.4,18.44,3470,57.53,1735,1908,50.89
0.4,18.47,3466,57.53,1733,1906,50.89
0.4,18.44,3470,57.53,1735,1908,50.89
0.4,18.44,3473,57.53,1736,1910,50.89
0.4,18.44,3473,57.53,1736,1910,50.89
0.4,18.44,3481,57.63,1740,1914,51.04
0.4,18.44,3481,57.73,1740,1914,51.2
0.4,18.44,3485,57.73,1742,1916,51.2
0.4,18.44,3489,57.83,1744,1918,51.35
0.4,18.47,3488,57.83,1744,1918,51.35
