WC_ratio,TEMP,EC,VWC,TDS,SALINITY,EPSILON
0.4,19.79,3690,59.76,1845,2029,54.08
0.4,19.79,3768,60.14,1884,2072,54.58
0.4,19.79,3768,60.27,1884,2072,54.75
0.4,19.81,3781,60.52,1890,2079,55.08
0.4,19.79,3799,60.66,1899,2089,55.25
0.4,19.81,3825,60.92,1912,2103,55.59
0.4,19.79,3856,60.92,1928,2120,55.59
0.4,19.79,3879,61.47,1939,2133,56.27
0.4,19.81,3897,61.47,1948,2143,56.27
0.4,19.81,3906,61.61,1953,2148,56.44
0.4,19.81,3915,61.89,1957,2153,56.78
0.4,19.81,3928,61.89,1964,2160,56.78
0.4,19.79,3943,62.18,1971,2168,57.13
0.4,19.81,3962,62.34,1981,2179,57.31
0.4,19.81,3985,62.78,1992,2191,57.83
0.4,19.81,4005,62.78,2002,2202,57.83
0.4,19.81,4023,62.78,2011,2212,57.83
0.4,19.81,4038,63.41,2019,2220,58.54
0.4,19.81,4048,63.41,2024,2226,58.54
0.4,19.81,4053,63.41,2026,2229,58.54
0.4,19.79,4063,63.74,2031,2234,58.9
0.4,19.79,4069,63.91,2034,2237,59.08
0.4,19.81,4074,63.91,2037,2240,59.08
0.4,19.81,4079,64.08,2039,2243,59.27
0.4,19.79,4084,64.42,2042,2246,59.63
0.4,19.81,4098,64.42,2049,2253,59.63
0.4,19.81,4109,64.42,2054,2259,59.63
0.4,19.81,4124,64.42,2062,2268,59.63
0.4,19.79,4134,64.95,2067,2273,60.18
0.4,19.79,4145,64.95,2072,2279,60.18
0.4,19.79,4155,64.95,2077,2285,60.18
0.4,19.81,4165,64.95,2082,2290,60.18
0.4,19.79,4176,65.31,2088,2296,60.55
0.4,19.79,4186,65.49,2093,2302,60.73
0.4,19.79,4191,65.68,2095,2305,60.92
0.4,19.79,4197,65.68,2098,2308,60.92
0.4,19.79,4207,65.68,2103,2313,60.92
0.4,19.28,3812,63.26,1906,2096,58.37
0.4,19.3,3811,63.41,1905,2096,58.54
0.4,19.36,3823,63.74,1911,2102,58.9
0.4,19.41,3843,63.91,1921,2113,59.08
0.4,19.49,3869,64.25,1934,2127,59.45
0.4,19.52,3901,64.42,1950,2145,59.63
0.4,19.55,3919,64.42,1959,2155,59.63
0.4,19.6,3929,64.42,1964,2160,59.63
0.4,19.63,3931,64.77,1965,2162,60.0
0.4,19.63,3933,64.95,1966,2163,60.18
0.4,19.63,3936,64.95,1968,2164,60.18
0.4,19.65,3944,64.95,1972,2169,60.18
0.4,19.65,3962,64.95,1981,2179,60.18
0.4,19.65,3986,64.95,1993,2192,60.18
0.4,19.65,4014,65.12,2007,2207,60.36
0.4,19.65,4043,65.31,2021,2223,60.55
0.4,19.68,4057,65.49,2028,2231,60.73
0.4,19.71,4065,65.49,2032,2235,60.73
0.4,19.68,4070,65.68,2035,2238,60.92
0.4,19.71,4068,65.49,2034,2237,60.73
0.4,19.68,4073,65.68,2036,2240,60.92
0.4,19.71,4073,65.68,2036,2240,60.92
0.4,19.71,4078,65.68,2039,2242,60.92
0.4,19.68,4083,65.68,2041,2245,60.92
0.4,19.71,4093,65.68,2046,2251,60.92
0.4,19.71,4103,65.87,2051,2256,61.11
0.4,19.71,4113,66.07,2056,2262,61.3
0.4,19.71,4128,66.07,2064,2270,61.3
0.4,19.71,4138,66.07,2069,2275,61.3
0.4,19.71,4148,66.07,2074,2281,61.3
0.4,19.71,4153,66.25,2076,2284,61.48
0.4,19.71,4158,66.25,2079,2286,61.48
0.4,19.71,4168,66.25,2084,2292,61.48
0.4,19.71,4178,66.25,2089,2297,61.48
0.4,19.71,4188,66.25,2094,2303,61.48
0.4,19.71,4199,66.25,2099,2309,61.48
0.4,19.71,4210,66.25,2105,2315,61.48
0.4,19.95,4388,70.94,2194,2413,65.59
0.4,19.95,4393,72.25,2196,2416,66.61
0.4,19.92,4405,73.08,2202,2422,67.23
0.4,19.87,4442,73.08,2221,2443,67.23
0.4,18.87,3920,64.42,1960,2156,59.63
0.4,19.06,3944,64.42,1972,2169,59.63
0.4,19.17,3960,64.95,1980,2178,60.18
0.4,19.28,3964,64.95,1982,2180,60.18
0.4,19.3,3969,64.95,1984,2182,60.18
0.4,19.41,3970,65.49,1985,2183,60.73
0.4,19.44,3978,65.68,1989,2187,60.92
0.4,19.52,3996,65.68,1998,2197,60.92
0.4,19.52,4020,65.68,2010,2211,60.92
0.4,19.52,4042,65.87,2021,2223,61.11
0.4,19.52,4065,66.25,2032,2235,61.48
0.4,19.55,4079,66.25,2039,2243,61.48
0.4,19.57,4083,66.25,2041,2245,61.48
0.4,19.57,4091,66.45,2045,2250,61.67
0.4,19.6,4095,66.65,2047,2252,61.86
0.4,19.63,4098,66.65,2049,2253,61.86
0.4,19.63,4107,66.85,2053,2258,62.05
0.4,19.63,4110,66.85,2055,2260,62.05
0.4,19.63,4115,66.85,2057,2263,62.05
0.4,19.63,4125,66.85,2062,2268,62.05
0.4,19.63,4130,67.05,2065,2271,62.24
0.4,19.63,4145,67.26,2072,2279,62.43
0.4,19.63,4165,67.47,2082,2290,62.63
0.4,19.63,4181,67.68,2090,2299,62.82
0.4,19.63,4196,67.68,2098,2307,62.82
0.4,19.63,4196,67.68,2098,2307,62.82
0.4,19.63,4202,67.68,2101,2311,62.82
0.4,19.63,4212,67.68,2106,2316,62.82
0.4,19.63,4222,67.68,2111,2322,62.82
0.4,19.63,4238,67.68,2119,2330,62.82
0.4,19.63,4243,67.68,2121,2333,62.82
0.4,19.63,4243,67.89,2121,2333,63.01
0.4,19.63,4243,68.11,2121,2333,63.21
0.4,19.63,4243,68.11,2121,2333,63.21
0.4,19.63,4248,68.33,2124,2336,63.4
0.4,19.65,4248,68.33,2124,2336,63.4
0.4,19.63,4253,68.11,2126,2339,63.21
0.4,19.65,4258,68.33,2129,2341,63.4
0.4,19.63,4258,68.33,2129,2341,63.4
0.4,19.63,4264,68.33,2132,2345,63.4
0.4,19.63,4270,68.33,2135,2348,63.4
0.4,19.65,4275,68.33,2137,2351,63.4
0.4,19.65,4275,68.33,2137,2351,63.4
0.4,19.63,4280,68.33,2140,2354,63.4
0.4,19.63,4280,68.33,2140,2354,63.4
0.4,19.65,4280,68.33,2140,2354,63.4
0.4,19.65,4291,68.56,2145,2360,63.6
0.4,19.65,4290,68.33,2145,2359,63.4
0.4,19.41,3373,55.43,1686,1855,47.58
0.4,19.33,3879,62.48,1939,2133,57.48
0.4,19.41,3882,62.78,1941,2135,57.83
0.4,19.44,3888,62.78,1944,2138,57.83
0.4,19.52,3903,63.26,1951,2146,58.37
0.4,19.52,3917,63.26,1958,2154,58.37
0.4,19.55,3927,63.41,1963,2159,58.54
0.4,19.57,3934,63.41,1967,2163,58.54
0.4,19.6,3932,63.58,1966,2162,58.72
0.4,19.63,3930,63.74,1965,2161,58.9
0.4,19.63,3928,63.91,1964,2160,59.08
0.4,19.63,3926,63.91,1963,2159,59.08
0.4,19.63,3930,63.91,1965,2161,59.08
0.4,19.63,3935,63.91,1967,2164,59.08
0.4,19.63,3940,64.08,1970,2167,59.27
0.4,19.63,3945,64.25,1972,2169,59.45
0.4,19.65,3949,64.25,1974,2171,59.45
0.4,19.65,3957,64.42,1978,2176,59.63
0.4,19.63,3967,64.42,1983,2181,59.63
0.4,19.63,3985,64.42,1992,2191,59.63
0.4,19.65,3995,64.42,1997,2197,59.63
0.4,19.63,4010,64.42,2005,2205,59.63
0.4,19.65,4025,64.42,2012,2213,59.63
0.4,19.73,2939,58.15,1469,1616,51.82
0.4,19.73,2950,58.6,1475,1622,52.46
0.4,19.73,3046,59.16,1523,1675,53.26
0.4,19.71,3055,59.52,1527,1680,53.75
0.4,19.65,3078,59.76,1539,1692,54.08
0.4,19.63,3166,60.14,1583,1741,54.58
0.4,19.63,3172,60.52,1586,1744,55.08
0.4,19.63,3185,60.92,1592,1751,55.59
0.4,19.63,3208,61.05,1604,1764,55.75
0.4,19.63,3235,61.47,1617,1779,56.27
0.4,19.6,3345,61.89,1672,1839,56.78
0.4,19.6,3348,61.89,1674,1841,56.78
0.4,19.57,3359,62.34,1679,1847,57.31
0.4,19.57,3374,62.48,1687,1855,57.48
0.4,19.57,3396,62.78,1698,1867,57.83
0.4,19.57,3464,62.78,1732,1905,57.83
0.4,19.57,3471,63.26,1735,1909,58.37
0.4,19.55,3487,63.41,1743,1917,58.54
0.4,19.57,3506,63.74,1753,1928,58.9
0.4,19.55,3537,63.91,1768,1945,59.08
0.4,19.57,3603,64.25,1801,1981,59.45
0.4,19.55,3611,64.25,1805,1986,59.45
0.4,19.55,3624,64.42,1812,1993,59.63
0.4,19.57,3636,64.42,1818,1999,59.63
0.4,19.57,3657,64.95,1828,2011,60.18
0.4,19.55,3673,64.95,1836,2020,60.18
0.4,19.55,3694,65.12,1847,2031,60.36
0.4,19.55,3724,65.68,1862,2048,60.92
0.4,19.55,3746,65.68,1873,2060,60.92
0.4,19.55,3806,65.68,1903,2093,60.92
0.4,19.57,3805,65.87,1902,2092,61.11
0.4,19.55,3810,66.25,1905,2095,61.48
0.4,19.55,3823,66.25,1911,2102,61.48
0.4,19.55,3837,66.25,1918,2110,61.48
0.4,19.55,3855,66.65,1927,2120,61.86
0.4,19.55,3873,66.65,1936,2130,61.86
0.4,19.55,3891,66.85,1945,2140,62.05
0.4,19.57,3909,66.85,1954,2149,62.05
0.4,19.55,3928,66.85,1964,2160,62.05
0.4,19.55,3942,67.26,1971,2168,62.43
0.4,19.55,3951,67.47,1975,2173,62.63
0.4,19.55,3965,67.68,1982,2180,62.82
0.4,19.55,3979,67.68,1989,2188,62.82
0.4,19.55,3993,67.68,1996,2196,62.82
0.4,19.55,4013,67.89,2006,2207,63.01
0.4,19.55,4032,68.11,2016,2217,63.21
0.4,19.55,4047,68.33,2023,2225,63.4
0.4,19.57,4066,68.33,2033,2236,63.4
0.4,19.55,4081,68.33,2040,2244,63.4
0.4,19.55,4091,68.33,2045,2250,63.4
0.4,19.55,4106,68.56,2053,2258,63.6
0.4,19.55,4122,68.77,2061,2267,63.79
0.4,19.55,4117,67.89,2058,2264,63.01
0.4,19.2,3360,62.48,1680,1848,57.48
0.4,19.2,3374,63.1,1687,1855,58.19
0.4,19.2,3392,63.41,1696,1865,58.54
0.4,19.28,3409,63.91,1704,1874,59.08
0.4,19.3,3433,64.25,1716,1888,59.45
0.4,19.33,3460,64.42,1730,1903,59.63
0.4,19.39,3539,64.77,1769,1946,60.0
0.4,19.41,3538,64.95,1769,1945,60.18
0.4,19.41,3542,65.31,1771,1948,60.55
0.4,19.41,3565,65.68,1782,1960,60.92
0.4,19.44,3663,65.68,1831,2014,60.92
0.4,19.44,3663,66.25,1831,2014,61.48
0.4,19.44,3663,66.25,1831,2014,61.48
0.4,19.47,3674,66.45,1837,2020,61.67
0.4,19.44,3781,66.65,1890,2079,61.86
0.4,19.47,3784,66.85,1892,2081,62.05
0.4,19.47,3788,66.85,1894,2083,62.05
0.4,19.49,3795,67.47,1897,2087,62.63
0.4,19.49,3803,67.68,1901,2091,62.82
0.4,19.49,3821,67.68,1910,2101,62.82
0.4,19.49,3848,67.68,1924,2116,62.82
0.4,19.49,3919,68.11,1959,2155,63.21
0.4,19.52,3923,68.11,1961,2157,63.21
0.4,19.52,3932,68.33,1966,2162,63.4
0.4,19.52,3941,68.33,1970,2167,63.4
0.4,19.52,3954,68.33,1977,2174,63.4
0.4,19.52,3978,68.56,1989,2187,63.6
0.4,19.52,4007,68.56,2003,2203,63.6
0.4,19.52,4035,69.01,2017,2219,63.99
0.4,19.52,4060,69.01,2030,2233,63.99
0.4,19.52,4075,69.01,2037,2241,63.99
0.4,19.52,4080,69.01,2040,2244,63.99
0.4,19.52,4090,69.01,2045,2249,63.99
0.4,19.52,4105,69.01,2052,2257,63.99
0.4,18.98,3012,55.08,1506,1656,47.0
0.4,19.09,3013,55.43,1506,1657,47.58
0.4,19.2,3030,55.79,1515,1666,48.16
0.4,19.25,3053,56.16,1526,1679,48.76
0.4,19.3,3078,56.44,1539,1692,49.21
0.4,19.33,3114,56.63,1557,1712,49.51
0.4,19.39,3139,56.82,1569,1726,49.81
0.4,19.41,3162,57.22,1581,1739,50.42
0.4,19.41,3190,57.53,1595,1754,50.89
0.4,19.41,3218,57.73,1609,1769,51.2
0.4,19.41,3241,57.83,1620,1782,51.35
0.4,19.44,3264,58.15,1632,1795,51.82
0.4,19.47,3287,58.48,1643,1807,52.3
0.4,19.44,3303,58.71,1651,1816,52.62
0.4,19.47,3330,58.93,1665,1831,52.94
0.4,19.47,3397,59.29,1698,1868,53.43
0.4,19.47,3400,59.29,1700,1870,53.43
0.4,19.49,3404,59.76,1702,1872,54.08
0.4,19.49,3418,59.76,1709,1879,54.08
0.4,19.49,3436,60.14,1718,1889,54.58
0.4,19.49,3515,60.27,1757,1933,54.75
0.4,19.52,3514,60.52,1757,1932,55.08
0.4,19.52,3517,60.52,1758,1934,55.08
0.4,19.52,3529,60.79,1764,1940,55.42
0.4,19.52,3540,60.92,1770,1947,55.59
0.4,19.52,3563,61.47,1781,1959,56.27
0.4,19.52,3583,61.47,1791,1970,56.27
0.4,19.52,3599,61.75,1799,1979,56.61
0.4,19.52,3623,61.89,1811,1992,56.78
0.4,19.49,3636,62.04,1818,1999,56.96
0.4,19.52,3648,62.34,1824,2006,57.31
0.4,19.52,3656,62.34,1828,2010,57.31
0.4,19.49,3669,62.78,1834,2017,57.83
0.4,19.52,3689,62.78,1844,2028,57.83
0.4,19.52,3710,62.94,1855,2040,58.01
0.4,19.52,3740,63.26,1870,2057,58.37
0.4,19.52,3756,63.41,1878,2065,58.54
0.4,19.52,3769,63.41,1884,2072,58.54
0.4,19.52,3787,63.58,1893,2082,58.72
0.4,19.52,3795,63.91,1897,2087,59.08
0.4,19.52,3809,63.91,1904,2094,59.08
0.4,19.52,3813,64.25,1906,2097,59.45
0.4,19.52,3827,64.42,1913,2104,59.63
0.4,19.52,3845,64.42,1922,2114,59.63
0.4,19.52,3863,64.42,1931,2124,59.63
0.4,19.52,3917,64.59,1958,2154,59.81
0.4,19.52,3921,64.95,1960,2156,60.18
0.4,19.52,3926,64.95,1963,2159,60.18
0.4,19.52,3931,64.95,1965,2162,60.18
0.4,19.52,3940,64.95,1970,2167,60.18
0.4,19.12,3176,56.25,1588,1746,48.91
0.4,19.09,3456,59.65,1728,1900,53.92
0.4,19.09,3452,59.76,1726,1898,54.08
0.4,19.17,3454,60.14,1727,1899,54.58
0.4,19.2,3471,60.14,1735,1909,54.58
0.4,19.28,3490,60.52,1745,1919,55.08
0.4,19.3,3516,60.66,1758,1933,55.25
0.4,19.3,3536,60.92,1768,1944,55.59
0.4,19.33,3545,61.19,1772,1949,55.93
0.4,19.39,3567,61.47,1783,1961,56.27
0.4,19.41,3592,61.61,1796,1975,56.44
0.4,19.41,3622,61.89,1811,1992,56.78
0.4,19.41,3648,62.04,1824,2006,56.96
0.4,19.41,3660,62.34,1830,2013,57.31
0.4,19.41,3665,62.34,1832,2015,57.31
0.4,19.41,3669,62.78,1834,2017,57.83
0.4,19.44,3685,62.78,1842,2026,57.83
0.4,19.44,3709,62.78,1854,2039,57.83
0.4,19.41,3739,62.78,1869,2056,57.83
0.4,19.44,3768,63.26,1884,2072,58.37
0.4,19.44,3786,63.41,1893,2082,58.54
0.4,19.44,3794,63.41,1897,2086,58.54
0.4,19.44,3798,63.41,1899,2088,58.54
0.4,19.44,3802,63.41,1901,2091,58.54
0.4,19.44,3811,63.58,1905,2096,58.72
0.4,19.41,3825,63.91,1912,2103,59.08
0.4,19.44,3843,63.91,1921,2113,59.08
0.4,19.44,3857,63.91,1928,2121,59.08
0.4,19.44,3875,63.91,1937,2131,59.08
0.4,19.44,3892,64.25,1946,2140,59.45
0.4,19.44,3910,64.25,1955,2150,59.45
0.4,19.47,3928,64.42,1964,2160,59.63
0.4,19.47,3936,64.42,1968,2164,59.63
0.4,19.44,3946,64.42,1973,2170,59.63
